km_age,mark,model,power,segment,state,transmission,year,engine_type,region,body_type,color,drive_type,drive_type_imputed,wheell_type,condition,owners_count,price
88129,6,38,184,2,1,0,2014,2,64,13,12,0,0,0,0,2,1319000
144207,44,160,156,2,1,0,2013,2,64,13,14,0,0,0,0,3,880000
0,3,379,180,2,0,2,2020,2,64,1,12,1,1,0,1,0,2971000
0,3,384,249,2,0,0,2020,0,64,1,14,1,1,0,1,0,5543400
126000,10,289,109,0,1,1,2008,2,64,16,10,2,0,0,0,3,279000
29464,36,407,123,1,1,1,2018,2,64,13,12,2,0,0,0,1,850000
0,44,223,367,2,0,0,2020,2,64,1,14,1,1,0,1,0,8269800
9306,37,181,150,2,1,0,2015,0,64,1,6,3,0,0,0,1,2357000
8129,63,284,180,1,1,2,2020,2,64,1,11,3,0,0,0,1,2411000
127195,30,479,140,1,1,0,2005,2,64,1,14,3,0,0,0,2,630000
0,51,386,144,1,0,3,2020,2,64,1,11,1,1,0,1,0,2143000
135210,30,214,105,0,1,0,2008,2,64,19,14,2,0,0,0,1,285000
135279,73,471,204,2,1,0,2016,0,58,1,11,3,0,0,0,1,2569000
58450,52,146,100,1,1,0,2012,2,64,18,3,2,0,0,0,1,598000
214022,63,350,150,1,1,2,2017,2,64,8,1,2,0,0,0,1,910000
145345,53,33,120,1,1,1,2011,2,64,19,10,2,0,0,0,2,333000
0,51,526,144,1,0,3,2020,2,64,1,1,1,1,0,1,0,2116000
3227,63,400,110,0,1,0,2020,2,64,8,11,2,0,0,0,1,1199000
11194,3,69,245,2,1,2,2019,2,64,13,0,3,0,0,0,1,4399000
0,3,69,245,2,0,2,2020,2,64,13,1,1,1,0,1,0,3490000
113000,73,363,152,1,1,2,2012,2,64,13,14,2,0,0,0,2,699000
109173,57,169,135,0,1,0,2014,2,64,1,0,3,0,0,0,1,725000
0,57,420,102,0,0,0,2020,2,64,19,1,1,1,0,1,0,894187
186235,6,505,177,2,1,0,2009,0,64,1,11,3,0,0,0,1,815000
146100,20,204,101,0,1,1,2007,2,64,19,2,2,0,0,0,3,299000
94014,44,220,211,2,1,0,2017,2,64,1,1,3,0,0,0,3,2998000
70345,39,437,106,0,1,1,2011,2,64,13,10,2,0,0,0,1,210000
68000,48,250,231,2,1,0,2018,2,64,18,14,2,0,0,0,1,1749000
0,3,69,245,2,0,2,2020,2,64,13,11,1,1,0,1,0,3828000
63500,30,148,149,1,1,0,2017,2,64,1,14,3,0,0,0,1,1191000
26896,44,217,211,2,1,2,2017,2,64,1,14,3,0,0,0,1,2150000
0,44,221,245,2,0,0,2020,0,64,1,1,1,1,0,1,0,5334900
25800,72,9,73,0,1,1,2010,2,64,13,11,0,0,0,0,2,195000
79260,3,384,249,2,1,0,2016,0,64,1,14,3,0,0,0,1,3555000
0,3,384,249,2,0,0,2020,0,64,1,1,1,1,0,1,0,6140000
114790,3,68,230,2,1,2,2015,2,64,5,1,3,0,0,0,2,1555000
135000,63,191,70,1,1,1,2013,2,64,19,1,2,0,0,0,1,465000
0,3,66,150,2,0,2,2020,2,64,13,7,1,1,0,1,0,2675000
49146,49,88,150,1,1,3,2017,2,64,1,1,3,0,0,0,1,1530000
82650,39,508,103,0,1,1,2016,2,64,1,6,2,0,0,0,2,449000
18300,51,386,144,1,1,3,2018,2,64,1,12,2,0,0,0,1,1499000
0,30,148,149,1,0,0,2020,2,64,1,14,1,1,0,1,0,1573000
16573,36,441,124,1,1,0,2017,2,64,19,14,2,0,0,0,1,1048000
0,3,384,249,2,0,0,2020,0,64,1,12,1,1,0,1,0,6045116
154985,37,397,339,2,1,0,2014,0,64,1,6,3,0,0,0,1,3298000
59223,6,510,249,2,1,0,2018,0,64,1,1,3,0,0,0,1,3999000
109970,51,336,249,1,1,3,2016,2,64,1,8,3,0,0,0,1,1790000
169000,65,405,220,1,1,0,2006,2,64,1,14,3,0,0,0,3,385000
125000,52,87,140,1,1,0,2009,2,64,19,14,2,0,0,0,3,340000
0,3,381,180,2,0,2,2020,2,64,1,12,1,1,0,1,0,3152000
51850,51,462,114,0,1,1,2018,2,64,1,14,2,0,0,0,1,895000
56626,36,444,150,1,1,0,2016,2,64,1,10,3,0,0,0,3,1445000
0,49,357,146,1,0,3,2020,2,64,1,11,1,1,0,1,0,1852500
53000,70,90,99,1,1,1,2013,2,64,19,10,2,0,0,0,1,720000
39388,3,384,249,2,1,0,2018,0,64,1,1,3,0,0,0,2,4149000
17523,44,185,197,2,1,0,2019,2,64,13,12,3,0,0,0,2,3198000
36316,44,160,150,2,1,0,2019,2,64,13,1,0,0,0,0,1,2399000
0,3,66,190,2,0,2,2020,2,64,13,7,1,1,0,1,0,2830000
120355,20,286,140,1,1,2,2013,0,64,1,11,3,0,0,0,3,915000
116000,36,327,250,1,1,0,2009,0,64,1,10,3,0,0,0,2,999000
75077,57,319,106,1,1,0,2011,2,64,19,14,2,0,0,0,2,500000
0,49,357,227,1,0,0,2020,2,64,1,6,1,1,0,1,0,2633400
63450,67,450,112,1,1,1,2011,2,64,19,11,2,0,0,0,1,540000
0,44,160,150,2,0,0,2020,2,64,13,11,1,1,0,1,0,3150000
155557,37,398,306,2,1,0,2015,0,64,1,6,3,0,0,0,2,2848000
167100,49,357,167,1,1,3,2013,2,64,1,10,3,0,0,0,2,1100000
106072,49,357,146,1,1,3,2013,2,64,1,11,3,0,0,0,1,1019000
105000,30,438,123,0,1,0,2014,2,64,19,7,2,0,0,0,2,558000
0,30,148,121,1,0,1,2020,2,64,1,11,1,1,0,1,0,1263000
108000,57,169,143,0,1,0,2018,2,64,1,4,3,0,0,0,2,800000
149905,44,228,249,2,1,0,2017,0,64,1,14,3,0,0,0,1,3649000
115000,43,27,105,1,1,0,2008,2,64,13,0,2,0,0,0,3,385000
308908,70,488,182,1,1,0,2011,2,64,1,14,3,0,0,0,1,1149000
187385,44,104,156,2,1,2,2013,2,64,19,1,2,0,0,0,3,799000
139000,51,365,174,1,1,0,2006,0,64,1,14,3,0,0,0,2,769000
97000,3,65,110,2,1,2,2015,2,65,19,14,2,0,0,0,2,947000
0,51,386,115,1,0,1,2020,2,64,1,14,1,1,0,1,0,1557000
151756,20,329,145,1,1,1,2011,2,64,13,10,2,0,0,0,2,605000
0,30,148,149,1,0,0,2020,2,64,1,11,1,1,0,1,0,1502000
48000,70,401,146,1,1,3,2018,2,64,1,14,2,0,0,0,3,1749800
44380,70,292,249,2,1,0,2018,0,64,1,14,3,0,0,0,2,5150000
80500,51,336,249,1,1,3,2014,2,64,1,7,3,0,0,0,1,1397000
1625,70,293,177,2,1,0,2018,0,64,1,1,3,0,0,0,1,4450000
0,51,386,144,1,0,3,2020,2,64,1,1,1,1,0,1,0,1953000
129000,53,33,120,1,1,1,2011,2,64,19,7,2,0,0,0,1,313000
0,3,66,190,2,0,2,2020,2,64,13,1,1,1,0,1,0,2675000
107000,74,516,205,2,1,0,2010,0,64,1,1,3,0,0,0,3,929000
1520,6,55,249,2,1,0,2020,0,64,13,14,3,0,0,0,1,7529989
148000,49,357,136,1,1,1,2008,2,64,1,10,3,0,0,0,3,535000
251000,36,312,136,1,1,0,2005,2,64,13,14,2,0,0,0,2,199000
87173,44,227,211,2,1,0,2015,2,64,1,6,3,0,0,0,2,1599000
0,73,371,110,0,0,0,2020,2,64,8,1,1,1,0,1,0,1163538
113056,6,505,190,2,1,0,2015,0,64,1,14,3,0,0,0,2,1847000
113814,70,293,177,2,1,0,2016,0,64,1,14,3,0,0,0,1,2789000
94000,36,125,129,1,1,0,2013,2,64,16,1,2,0,0,0,2,689000
0,3,384,249,2,0,0,2020,0,64,1,12,1,1,0,1,0,5923800
80000,43,156,150,1,1,0,2016,2,64,1,14,3,0,0,0,2,1465000
96100,6,48,190,2,1,0,2016,0,64,13,12,0,0,0,0,2,1747000
0,30,438,123,0,0,1,2020,2,64,13,6,1,1,0,1,0,1022000
0,3,66,190,2,0,2,2020,2,64,13,1,1,1,0,1,0,2830000
33346,44,160,184,2,1,0,2017,2,64,5,7,3,0,0,0,1,2998000
63099,36,444,150,1,1,0,2014,2,64,1,8,3,0,0,0,2,1189000
54248,6,512,575,2,1,0,2019,2,64,1,14,3,0,0,0,1,5249000
89422,30,438,123,0,1,1,2014,2,64,13,10,2,0,0,0,1,550000
106000,51,526,150,1,1,0,2012,0,64,1,10,3,0,0,0,1,999000
0,51,386,144,1,0,3,2020,2,64,1,1,1,1,0,1,0,1746000
61806,70,144,122,1,1,3,2014,2,64,13,1,2,0,0,0,1,798000
62363,43,156,150,1,1,0,2013,2,64,1,11,2,0,0,0,2,1259000
0,73,466,150,1,0,2,2020,2,64,1,1,1,1,0,1,0,2069000
49816,77,457,149,1,1,1,2018,2,64,1,6,2,0,0,0,1,759000
30728,57,420,103,0,1,0,2011,2,64,19,0,2,0,0,0,1,413100
192998,10,151,141,1,1,0,2013,2,64,13,1,2,0,0,0,3,479000
65454,30,270,150,1,1,0,2014,2,64,1,7,2,0,0,0,1,899000
0,51,386,144,1,0,3,2020,2,64,1,10,1,1,0,1,0,1864000
42935,30,421,200,1,1,0,2016,0,64,1,14,3,0,0,0,1,1890000
4400,63,400,125,0,1,2,2018,2,64,8,14,2,0,0,0,1,1120000
0,3,66,190,2,0,2,2020,2,64,13,11,1,1,0,1,0,2830560
0,73,371,110,0,0,1,2020,2,64,8,14,1,1,0,1,0,980000
106000,49,290,117,1,1,0,2013,2,64,13,1,2,0,0,0,2,549000
189303,43,27,105,1,1,0,2011,2,64,19,1,2,0,0,0,1,615000
125918,44,496,190,2,1,0,2017,0,64,10,14,3,0,0,0,2,4198000
145539,3,382,211,2,1,0,2011,2,64,1,1,3,0,0,0,2,947000
0,44,225,249,2,0,0,2020,0,64,1,12,1,1,0,1,0,8508200
89000,67,450,112,1,1,0,2013,2,64,19,11,2,0,0,0,1,610000
76394,73,120,140,1,1,2,2018,0,64,10,1,2,0,0,0,1,2490000
35060,63,400,125,0,1,2,2019,2,97,8,6,2,0,0,0,1,1065000
150089,70,401,152,1,1,1,2008,2,4,1,10,3,0,0,0,1,799000
0,44,221,197,2,0,0,2020,2,64,1,11,1,1,0,1,0,4872000
7536,44,185,197,2,1,0,2019,2,64,5,14,3,0,0,0,2,3948000
108090,72,280,106,0,1,1,2014,2,64,16,6,2,0,0,0,1,339000
0,38,412,238,2,0,0,2020,2,64,1,1,1,1,0,1,0,4991000
71010,28,152,186,1,1,3,2017,2,64,1,1,3,0,0,0,1,2143000
245044,74,518,210,2,1,0,2007,2,64,1,14,3,0,0,0,1,724000
83352,30,421,174,1,1,0,2010,2,58,1,11,3,0,0,0,1,989000
141000,6,38,136,2,1,0,2008,2,64,13,7,0,0,0,0,2,475000
255960,36,125,125,1,1,1,2010,2,64,19,1,2,0,0,0,1,395000
25264,6,506,190,2,1,0,2019,0,64,1,11,3,0,0,0,1,3428000
118886,36,407,107,1,1,0,2011,2,64,13,10,2,0,0,0,1,435000
26134,6,55,249,2,1,0,2018,0,64,13,14,3,0,0,0,2,4060000
59379,37,397,339,2,1,0,2016,0,64,1,14,3,0,0,0,2,5642000
54200,52,328,140,1,1,0,2014,2,4,1,1,2,0,0,0,1,789000
129000,10,151,141,1,1,1,2012,2,64,19,14,2,0,0,0,1,429000
0,3,382,249,2,0,2,2020,2,64,1,11,1,1,0,1,0,4033809
223729,36,440,175,1,1,0,2013,2,64,1,14,2,0,0,0,1,1010000
92926,30,72,102,0,1,1,2011,2,65,13,11,2,0,0,0,2,300000
127455,65,287,141,1,1,0,2010,0,64,1,14,3,0,0,0,3,599000
123672,67,237,140,1,1,0,2008,2,64,1,10,3,0,0,0,1,703500
0,3,66,190,2,0,2,2020,2,64,13,14,1,1,0,1,0,2830000
92000,3,379,170,2,1,2,2014,2,64,1,1,3,0,0,0,1,1149000
0,3,66,190,2,0,2,2020,2,64,13,11,1,1,0,1,0,2775000
44318,57,281,114,1,1,1,2017,2,64,1,14,2,0,0,0,1,1019000
76645,44,226,585,2,1,0,2017,2,64,1,14,3,0,0,0,2,5980000
99600,51,526,169,1,1,3,2013,2,64,1,11,3,0,0,0,1,1045000
0,51,526,144,1,0,3,2020,2,64,1,4,1,1,0,1,0,2358000
105484,12,159,170,1,1,3,2010,2,64,1,11,3,0,0,0,1,848000
106000,63,448,152,1,1,0,2012,2,64,8,14,2,0,0,0,3,599000
83000,70,117,150,1,1,0,2017,2,64,13,14,2,0,0,0,2,1465000
0,44,221,245,2,0,0,2020,0,64,1,1,1,1,0,1,0,5339800
100006,6,506,249,2,1,0,2016,0,64,1,11,3,0,0,0,2,2549000
112000,36,440,175,1,1,0,2013,2,64,1,14,3,0,0,0,1,1039000
65970,30,270,150,1,1,0,2014,2,64,1,7,3,0,0,0,1,1050000
87000,30,438,123,0,1,1,2014,2,65,13,11,2,0,0,0,3,525000
127000,73,273,102,1,1,0,2009,2,64,13,7,2,0,0,0,3,419000
32627,44,496,190,2,1,0,2019,0,64,10,14,3,0,0,0,1,5847000
0,51,386,115,1,0,3,2020,2,64,1,14,1,1,0,1,0,1657000
0,49,88,150,1,0,3,2020,2,64,1,14,1,1,0,1,0,1907730
69282,44,217,211,2,1,2,2017,2,64,1,10,3,0,0,0,2,1998000
48000,51,387,117,1,1,1,2011,2,64,1,11,2,0,0,0,2,799000
77000,6,510,381,2,1,0,2014,0,64,1,12,3,0,0,0,3,3398000
38105,48,250,136,2,1,0,2017,2,64,18,11,2,0,0,0,1,1429000
130000,67,237,169,1,1,1,2008,2,64,1,14,3,0,0,0,2,619000
0,44,217,224,2,0,2,2020,2,64,1,11,1,1,0,1,0,4137900
0,3,66,190,2,0,2,2020,2,64,13,14,1,1,0,1,0,2775000
78000,63,350,110,1,1,0,2019,2,64,8,1,2,0,0,0,2,1130000
160451,57,420,103,0,1,0,2012,2,64,19,10,2,0,0,0,3,409000
126100,63,528,152,1,1,2,2017,2,4,1,6,3,0,0,0,1,989000
0,51,526,144,1,0,3,2020,2,64,1,1,1,1,0,1,0,2149000
177639,67,450,106,1,1,0,2008,2,64,19,10,2,0,0,0,2,430000
100309,51,526,144,1,1,3,2015,2,64,1,14,3,0,0,0,1,1420000
192353,12,108,120,1,1,0,2010,2,64,19,7,2,0,0,0,1,279000
148486,0,470,208,2,1,2,2014,2,64,13,14,2,0,0,0,2,1568000
80847,44,160,150,2,1,0,2016,2,64,13,12,0,0,0,0,1,1799000
112000,44,227,211,2,1,0,2014,2,64,1,14,3,0,0,0,3,1420000
0,3,69,245,2,0,2,2020,2,64,13,1,1,1,0,1,0,4153000
57668,57,169,135,0,1,1,2013,2,64,1,1,3,0,0,0,1,680000
146000,73,120,102,1,1,1,2017,0,64,10,1,2,0,0,0,1,1780000
42675,6,48,258,2,1,0,2013,0,64,13,6,3,0,0,0,2,2147000
138971,3,382,211,2,1,0,2011,2,64,1,0,3,0,0,0,1,999000
74965,51,386,144,1,1,3,2016,2,64,1,14,3,0,0,0,1,1278000
97350,36,407,95,1,1,0,2011,2,64,19,14,2,0,0,0,1,463000
0,3,66,150,2,0,2,2020,2,64,13,14,1,1,0,1,0,2350000
38175,44,185,184,2,1,0,2018,2,64,5,1,3,0,0,0,1,3398000
0,49,357,146,1,0,3,2020,2,64,1,14,1,1,0,1,0,2156500
77000,12,108,120,1,1,0,2011,2,64,19,1,2,0,0,0,3,385000
52001,6,48,184,2,1,0,2016,2,64,13,12,0,0,0,0,1,2148000
160000,72,295,87,0,1,1,2016,2,64,16,10,2,0,0,0,2,430000
0,3,382,249,2,0,2,2020,2,64,1,12,1,1,0,1,0,3670000
57340,74,482,115,2,1,2,2013,0,58,19,7,2,0,0,0,2,949000
123998,36,125,122,1,1,1,2010,2,64,16,11,2,0,0,0,2,560000
163211,32,205,333,2,1,0,2013,2,64,1,6,3,0,0,0,2,1497000
134000,43,27,150,1,1,1,2007,2,64,13,14,2,0,0,0,3,389000
0,49,357,146,1,0,3,2020,2,64,1,1,1,1,0,1,0,2134175
117567,28,149,194,1,1,0,2013,2,64,1,6,2,0,0,0,1,1317000
31649,44,453,469,2,1,0,2018,2,64,13,14,3,0,0,0,2,6999000
95355,74,107,145,2,1,2,2012,2,64,18,7,2,0,0,0,2,690000
0,3,66,190,2,0,2,2020,2,64,13,14,1,1,0,1,0,3025000
64980,44,228,333,2,1,0,2016,2,64,1,14,3,0,0,0,2,3946000
205000,51,467,110,1,1,0,2008,2,64,13,6,2,0,0,0,2,358000
90388,28,152,150,1,1,0,2014,2,64,1,14,3,0,0,0,1,1569000
0,3,66,150,2,0,2,2020,2,64,13,11,1,1,0,1,0,2775000
128615,49,357,147,1,1,3,2011,2,64,1,14,2,0,0,0,3,752000
112360,72,26,98,0,1,1,2010,2,65,13,11,2,0,0,0,3,219000
112000,73,466,170,1,1,0,2010,2,64,1,14,3,0,0,0,3,719000
0,49,88,150,1,0,3,2020,2,64,1,1,1,1,0,1,0,1888920
163000,49,359,250,1,1,0,2008,2,64,1,4,3,0,0,0,3,899000
228067,3,71,335,2,1,0,2004,2,64,13,10,3,0,0,0,2,497000
0,3,384,249,2,0,0,2020,0,64,1,14,1,1,0,1,0,6679400
53198,48,147,98,2,1,0,2011,2,64,1,6,2,0,0,0,3,917000
362237,44,338,272,2,1,0,2007,2,64,1,14,3,0,0,0,3,680000
117044,20,286,150,1,1,0,2016,2,64,1,10,2,0,0,0,2,1035000
12130,44,223,245,2,1,0,2019,0,64,1,1,3,0,0,0,1,5547000
0,3,66,190,2,0,2,2020,2,64,13,1,1,1,0,1,0,2775000
24616,44,96,122,2,1,2,2017,2,64,19,6,2,0,0,0,1,1648000
69000,6,507,306,2,1,0,2014,2,64,1,1,3,0,0,0,2,2599000
135000,51,79,107,0,1,0,2008,2,64,13,10,2,0,0,0,3,300000
169736,36,407,123,1,1,1,2013,2,64,13,10,2,0,0,0,1,494000
81533,37,398,249,2,1,0,2015,0,64,1,14,3,0,0,0,3,3198000
25776,44,453,249,2,1,0,2018,0,64,13,14,3,0,0,0,2,5730000
158223,38,176,184,2,1,0,2014,2,4,13,14,2,0,0,0,3,1579000
0,3,66,150,2,0,2,2020,2,64,13,12,1,1,0,1,0,2730000
132000,36,440,197,1,1,0,2009,0,64,1,6,3,0,0,0,3,849000
169097,51,301,147,1,1,3,2003,2,64,4,11,2,0,1,0,3,193000
0,37,398,360,2,0,0,2020,2,64,1,11,1,1,0,1,0,7808000
89194,74,516,181,2,1,0,2015,0,64,1,1,3,0,0,0,2,1980000
157000,44,452,455,2,1,0,2015,2,64,13,14,3,0,0,0,1,3825000
67318,73,371,105,0,1,1,2011,2,64,13,1,2,0,0,0,1,457000
48881,44,491,258,2,1,0,2012,2,64,10,14,0,0,0,0,3,2555000
0,3,69,190,2,0,2,2020,2,64,13,1,1,1,0,1,0,3535000
162000,10,95,84,0,1,1,2008,2,64,13,12,2,0,0,0,3,230000
0,44,185,197,2,0,0,2020,2,64,5,11,1,1,0,1,0,5363400
0,3,66,150,2,0,2,2020,2,64,13,1,1,1,0,1,0,2463000
51025,72,522,122,0,1,2,2018,2,64,19,10,2,0,0,0,1,555000
16472,41,239,440,2,1,0,2009,2,64,5,14,0,0,0,0,1,3000000
207103,73,273,102,1,1,2,2010,2,64,13,14,2,0,0,0,2,385000
111000,63,350,152,1,1,2,2010,2,64,8,1,2,0,0,0,3,499000
72000,6,507,218,2,1,0,2015,0,64,1,12,3,0,0,0,2,2747000
0,3,384,249,2,0,0,2020,0,64,1,14,1,1,0,1,0,5571300
102000,10,355,141,1,1,0,2013,2,64,4,14,2,0,0,0,1,745000
20074,44,185,194,2,1,0,2018,0,64,16,11,3,0,0,0,1,4139000
0,51,386,144,1,0,3,2020,2,64,1,14,1,1,0,1,0,1802000
142376,43,27,150,1,1,0,2008,2,64,19,5,2,0,0,0,2,405000
91000,63,350,105,1,1,2,2014,2,65,8,12,2,0,0,0,3,698000
33243,44,96,150,2,1,2,2019,2,64,19,11,2,0,0,0,2,2199000
85119,51,462,135,0,1,0,2015,2,64,1,1,2,0,0,0,1,749000
0,3,379,180,2,0,2,2020,2,64,1,1,1,1,0,1,0,3074000
324452,49,290,143,1,1,1,2008,2,64,13,0,2,0,0,0,1,403700
72959,32,277,265,2,1,3,2013,2,64,1,1,3,0,0,0,1,1648000
58080,12,167,150,2,1,0,2013,2,64,19,6,2,0,0,0,2,689000
93726,20,196,100,1,1,0,2010,2,64,19,10,2,0,0,0,1,450000
72167,43,156,150,1,1,0,2014,2,64,1,1,2,0,0,0,1,1355000
0,73,82,140,1,0,1,2020,0,64,11,1,1,1,0,1,0,2629500
140000,57,319,115,1,1,0,2008,2,64,13,14,2,0,0,0,3,299000
145102,74,516,205,2,1,0,2010,0,64,1,14,3,0,0,0,3,1090000
75798,52,87,140,1,1,0,2013,2,64,13,14,2,0,0,0,1,669000
160472,44,230,224,2,1,0,2011,0,64,1,14,3,0,0,0,1,1540000
0,73,466,150,1,0,2,2020,2,64,1,14,1,1,0,1,0,2121000
153000,63,350,152,1,1,2,2011,2,64,8,11,2,0,0,0,3,499000
0,3,68,249,2,0,2,2020,2,64,8,4,1,1,0,1,0,4098000
120392,57,195,110,1,1,1,2012,2,64,13,14,2,0,0,0,1,409000
150000,72,14,70,0,1,1,1998,2,64,13,12,2,0,0,0,3,95000
121000,74,516,163,2,1,0,2012,0,4,1,7,3,0,0,0,2,1319000
0,44,225,367,2,0,0,2020,2,64,1,1,1,1,0,1,0,9493700
165856,17,119,152,1,1,0,1999,2,64,10,1,2,0,0,0,3,165000
173000,30,438,123,0,1,0,2014,2,64,13,8,2,0,0,0,1,498000
170189,52,530,140,1,1,1,2007,2,65,4,11,2,0,0,0,3,399000
209390,52,87,115,1,1,2,2008,2,64,18,14,2,0,0,0,2,274000
67574,36,444,150,1,1,0,2017,2,64,1,12,2,0,0,0,1,1460000
0,73,371,125,0,0,2,2020,2,64,8,6,1,1,0,1,0,1380798
53566,7,177,426,2,1,0,2019,2,64,1,14,3,0,0,0,2,4979000
113518,63,528,122,1,1,2,2014,2,64,1,1,2,0,0,0,1,805000
133272,52,84,249,1,1,0,2013,2,65,1,14,3,0,0,0,3,660000
126000,70,144,124,1,1,0,2011,2,64,13,10,2,0,0,0,1,790000
0,44,217,150,2,0,2,2020,2,64,1,11,1,1,0,1,0,3279500
177639,43,49,192,1,1,0,2013,2,64,13,1,2,0,0,0,2,915000
16638,6,55,320,2,1,0,2019,0,64,13,14,3,0,0,0,3,6950000
29800,44,83,367,2,1,2,2019,2,64,8,14,3,0,0,0,2,6888000
89000,20,162,109,1,1,3,2005,0,64,4,10,2,0,0,0,3,275000
0,3,66,249,2,0,2,2020,2,64,13,11,1,1,0,1,0,3451000
193700,30,421,184,1,1,0,2013,0,64,1,11,3,0,0,0,3,1235000
31751,57,302,82,0,1,1,2019,2,64,13,6,2,0,0,0,1,740000
0,3,66,190,2,0,2,2020,2,64,13,1,1,1,0,1,0,2730000
100418,6,507,218,2,1,0,2017,0,64,1,12,3,0,0,0,1,2967000
22500,30,438,123,0,1,0,2015,2,64,13,12,2,0,0,0,1,800000
152430,44,453,333,2,1,0,2016,2,64,13,14,3,0,0,0,1,3190000
116867,30,270,150,1,1,0,2012,2,64,1,6,3,0,0,0,1,859000
0,44,220,245,2,0,0,2020,0,64,1,10,1,1,0,1,0,5690000
30850,44,454,585,2,1,0,2016,2,64,13,12,3,0,0,0,2,5545000
0,3,66,190,2,0,2,2020,2,64,13,11,1,1,0,1,0,2830000
230404,52,87,140,1,1,1,2008,2,97,13,12,2,0,0,0,3,280000
222998,57,319,115,1,1,1,2006,2,64,13,11,2,0,0,0,1,250000
94047,70,293,177,2,1,0,2016,0,64,1,1,3,0,0,0,3,2984000
0,30,148,121,1,0,1,2020,2,64,1,11,1,1,0,1,0,1298000
127000,51,526,170,1,1,3,2007,2,65,1,11,3,0,0,0,3,668000
65262,44,221,170,2,1,0,2016,0,64,1,7,3,0,0,0,2,2359000
59426,55,122,245,2,1,0,2014,0,64,1,6,3,0,0,0,1,3397000
210000,17,119,152,1,1,0,2003,2,64,10,2,2,0,0,0,3,299000
109880,44,338,249,2,1,0,2014,2,64,1,14,3,0,0,0,2,2200000
284428,36,407,123,1,1,0,2013,2,64,19,7,2,0,0,0,3,490000
239975,51,467,110,1,1,1,2008,2,64,19,12,2,0,0,0,1,340000
0,3,66,190,2,0,2,2020,2,64,13,14,1,1,0,1,0,2730000
74288,55,122,245,2,1,0,2017,0,64,1,13,3,0,0,0,2,4648000
48000,20,196,125,1,1,2,2018,2,64,19,14,2,0,0,0,1,865000
0,51,526,171,1,0,3,2020,2,64,1,1,1,1,0,1,0,2281000
119202,55,122,245,2,1,0,2014,0,64,1,14,3,0,0,0,3,3049000
23200,67,274,102,1,1,0,2019,2,64,0,3,3,0,0,0,1,1769600
68021,73,466,150,1,1,2,2015,2,64,1,14,2,0,0,0,2,1150000
0,12,442,150,1,0,0,2020,0,97,10,1,1,1,0,1,0,3289900
66300,73,471,249,2,1,0,2017,2,64,1,12,3,0,0,0,1,3047000
120282,37,397,339,2,1,0,2016,0,64,1,7,3,0,0,0,1,4699000
0,73,371,110,0,0,1,2020,2,64,8,0,1,1,0,1,0,1029000
108000,51,276,117,1,1,3,2012,2,64,1,1,2,0,0,0,3,629000
48143,30,438,123,0,1,1,2017,2,64,13,12,2,0,0,0,1,833800
0,3,382,249,2,0,2,2020,2,64,1,14,1,1,0,1,0,3590000
173000,49,290,143,1,1,3,2008,2,65,13,0,2,0,0,0,3,365000
110195,38,304,367,2,1,0,2013,2,64,1,11,3,0,0,0,1,3730000
24503,70,401,146,1,1,3,2015,2,64,1,1,3,0,0,0,2,1747000
0,44,221,194,2,0,0,2020,0,64,1,12,1,1,0,1,0,4651800
143053,70,94,147,1,1,3,2010,2,64,13,11,2,0,0,0,1,680000
54897,6,38,190,2,1,0,2016,0,64,13,1,3,0,0,0,2,1987000
160000,74,516,163,2,1,0,2012,0,64,1,14,3,0,0,0,2,1215000
0,3,382,249,2,0,2,2020,2,64,1,14,1,1,0,1,0,3540000
30950,36,444,150,1,1,0,2019,2,64,1,1,2,0,0,0,1,1815000
380833,70,144,110,1,1,1,1998,2,64,13,13,2,0,0,0,3,110000
95657,12,105,68,0,1,2,2011,2,64,19,7,2,0,0,0,3,330000
63000,6,507,218,2,1,0,2018,0,64,1,12,3,0,0,0,1,3249000
79700,52,328,140,1,1,1,2014,2,64,1,1,2,0,0,0,1,740000
133000,49,359,178,1,1,0,2007,2,64,1,14,3,0,0,0,2,1189000
97000,51,365,231,1,1,0,2012,0,64,1,10,3,0,0,0,2,1299000
0,3,66,190,2,0,2,2020,2,64,13,11,1,1,0,1,0,3025000
66720,36,407,95,1,1,1,2011,2,64,19,7,2,0,0,0,1,443000
123000,30,421,174,1,1,0,2010,2,64,1,14,3,0,0,0,2,755000
278226,73,363,160,1,1,0,2008,2,65,13,0,2,0,0,0,1,440000
212900,63,350,152,1,1,2,2012,2,64,8,1,2,0,0,0,1,489000
41350,6,48,184,2,1,0,2018,2,64,13,14,0,0,0,0,1,2448000
112341,6,510,313,2,1,0,2015,0,64,1,14,3,0,0,0,3,3252000
0,44,185,197,2,0,0,2020,2,64,5,14,1,1,0,1,0,5650990
70641,36,444,150,1,1,0,2015,2,64,1,6,2,0,0,0,1,999000
0,73,120,150,1,0,2,2020,0,64,10,14,1,1,0,1,0,4277100
59336,44,185,245,2,1,0,2017,2,64,5,11,0,0,0,0,3,3129000
73689,37,181,150,2,1,0,2017,0,64,1,7,3,0,0,0,1,2400000
107000,36,440,175,1,1,0,2012,2,64,1,10,3,0,0,0,1,999000
46399,44,185,197,2,1,0,2019,2,64,13,14,3,0,0,0,1,3098000
153620,20,196,125,1,1,1,2006,2,64,19,11,2,0,0,0,3,285000
148100,44,185,184,2,1,0,2015,2,64,13,1,0,0,0,0,2,1549000
